year,week,name,team,opponent,home,xps,fgs,fantasy points
2017,6,Ryan Succop,TEN,IND,1,3,5,18
2017,6,Aldrick Rosas,NYG,DEN,0,2,3,11
2017,6,Kai Forbath,MIN,GB,1,2,3,11
2017,6,Adam Vinatieri,IND,TEN,0,1,3,10
2017,6,Justin Tucker,BAL,CHI,1,1,3,10
2017,6,Greg Zuerlein,LA,JAX,0,3,2,9
2017,6,Graham Gano,CAR,PHI,1,2,3,11
2017,6,Wil Lutz,NO,DET,1,7,1,10
2017,6,Jake Elliott,PHI,CAR,0,2,2,8
2017,6,Connor Barth,CHI,BAL,0,3,2,9
2017,6,Matt Prater,DET,NO,0,5,1,8
2017,6,Cody Parkey,MIA,ATL,0,2,2,8
2017,6,Dustin Hopkins,WAS,SF,1,2,2,8
2017,6,Robbie Gould,SF,WAS,0,3,1,6
2017,6,Phil Dawson,ARI,TB,1,5,1,8
2017,6,Harrison Butker,KC,PIT,1,1,2,7
2017,6,Matt Bryant,ATL,MIA,1,2,1,5
2017,6,Stephen Gostkowski,NE,NYJ,0,3,1,6
2017,6,Nick Novak,LAC,OAK,0,2,1,5
2017,6,Jason Myers,JAX,LA,1,2,1,5
2017,6,Zane Gonzalez,CLE,HOU,0,2,1,5
2017,6,Ka'imi Fairbairn,HOU,CLE,1,2,1,5
2017,6,Chandler Catanzaro,NYJ,NE,1,2,1,5
2017,6,Chris Boswell,PIT,KC,0,2,1,5
2017,6,Giorgio Tavecchio,OAK,LAC,1,1,1,4
2017,6,Brandon McManus,DEN,NYG,1,1,1,4
2017,6,Mason Crosby,GB,MIN,0,1,1,4
2017,6,Patrick Murray,TB,ARI,0,1,0,1
2017,6,Matt Bosher,ATL,MIA,1,0,0,0
2017,7,Kai Forbath,MIN,BAL,1,0,6,18
2017,7,Greg Zuerlein,LA,ARI,1,3,4,15
2017,7,Chris Boswell,PIT,CIN,1,2,5,17
2017,7,Stephen Hauschka,BUF,TB,1,3,3,12
2017,7,Harrison Butker,KC,OAK,0,3,3,12
2017,7,Justin Tucker,BAL,MIN,0,1,3,10
2017,7,Ryan Succop,TEN,CLE,0,0,4,12
2017,7,Jake Elliott,PHI,WAS,1,4,2,10
2017,7,Patrick Murray,TB,BUF,0,3,2,9
2017,7,Stephen Gostkowski,NE,ATL,1,2,3,11
2017,7,Zane Gonzalez,CLE,TEN,1,0,3,9
2017,7,Josh Lambo,JAX,IND,0,3,2,9
2017,7,Wil Lutz,NO,GB,0,2,2,8
2017,7,Giorgio Tavecchio,OAK,KC,1,4,1,7
2017,7,Cody Parkey,MIA,NYJ,1,4,1,7
2017,7,Blair Walsh,SEA,NYG,0,3,1,6
2017,7,Nick Rose,WAS,PHI,0,3,1,6
2017,7,Mason Crosby,GB,NO,1,2,1,5
2017,7,Connor Barth,CHI,CAR,1,2,1,5
2017,7,Robbie Gould,SF,DAL,1,1,1,4
2017,7,Chandler Catanzaro,NYJ,MIA,0,4,0,4
2017,7,Nick Novak,LAC,DEN,1,3,0,3
2017,7,Graham Gano,CAR,CHI,0,0,1,3
2017,7,Randy Bullock,CIN,PIT,0,2,0,2
2017,7,Dan Bailey,DAL,SF,0,2,0,2
2017,7,Aldrick Rosas,NYG,SEA,1,1,0,1
2017,7,Matt Bryant,ATL,NE,0,1,0,1
2017,7,Phil Dawson,ARI,LA,0,0,0,0
2017,8,Harrison Butker,KC,DEN,1,2,5,17
2017,8,Matt Prater,DET,PIT,1,0,5,15
2017,8,Mike Nugent,DAL,WAS,0,3,4,15
2017,8,Kai Forbath,MIN,CLE,0,1,4,13
2017,8,Stephen Gostkowski,NE,LAC,1,1,4,13
2017,8,Matt Bryant,ATL,NYJ,0,1,4,13
2017,8,Justin Tucker,BAL,MIA,1,4,2,10
2017,8,Blair Walsh,SEA,HOU,1,5,2,11
2017,8,Adam Vinatieri,IND,CIN,0,2,3,11
2017,8,Stephen Hauschka,BUF,OAK,1,4,2,10
2017,8,Jake Elliott,PHI,SF,1,1,2,7
2017,8,Wil Lutz,NO,CHI,1,2,2,8
2017,8,Ka'imi Fairbairn,HOU,SEA,0,5,1,8
2017,8,Chandler Catanzaro,NYJ,ATL,1,2,2,8
2017,8,Chris Boswell,PIT,DET,0,2,2,8
2017,8,Nick Rose,WAS,DAL,1,1,2,7
2017,8,Brandon McManus,DEN,KC,0,1,2,7
2017,8,Robbie Gould,SF,PHI,0,1,1,4
2017,8,Randy Bullock,CIN,IND,1,3,1,6
2017,8,Connor Barth,CHI,NO,0,0,2,6
2017,8,Graham Gano,CAR,TB,0,2,1,5
2017,8,Zane Gonzalez,CLE,MIN,1,1,1,4
2017,8,Patrick Murray,TB,CAR,1,0,1,3
2017,8,Giorgio Tavecchio,OAK,BUF,0,2,0,2
2017,8,Nick Novak,LAC,NE,0,1,0,1
2017,8,Cody Parkey,MIA,BAL,0,0,0,0
2017,9,Greg Zuerlein,LA,NYG,0,6,3,15
2017,9,Brandon McManus,DEN,PHI,0,2,3,11
2017,9,Josh Lambo,JAX,CIN,1,2,3,11
2017,9,Matt Prater,DET,GB,0,3,3,12
2017,9,Giorgio Tavecchio,OAK,MIA,0,3,2,9
2017,9,Adam Vinatieri,IND,HOU,0,2,2,8
2017,9,Chandler Catanzaro,NYJ,BUF,1,4,2,10
2017,9,Jake Elliott,PHI,DEN,1,6,1,9
2017,9,Justin Tucker,BAL,TEN,0,2,2,8
2017,9,Graham Gano,CAR,ATL,1,2,2,8
2017,9,Phil Dawson,ARI,SF,0,2,2,8
2017,9,Aldrick Rosas,NYG,LA,1,2,1,5
2017,9,Matt Bryant,ATL,CAR,0,2,1,5
2017,9,Patrick Murray,TB,NO,0,1,1,4
2017,9,Wil Lutz,NO,TB,1,3,1,6
2017,9,Ryan Succop,TEN,BAL,1,2,1,5
2017,9,Nick Rose,WAS,SEA,0,2,1,5
2017,9,Mason Crosby,GB,DET,1,2,1,5
2017,9,Harrison Butker,KC,DAL,0,2,1,5
2017,9,Cody Parkey,MIA,OAK,1,1,1,4
2017,9,Mike Nugent,DAL,KC,1,4,0,4
2017,9,Robbie Gould,SF,ARI,1,1,1,4
2017,9,Stephen Hauschka,BUF,NYJ,0,3,0,3
2017,9,Ka'imi Fairbairn,HOU,IND,1,2,0,2
2017,9,Marshall Koehn,CIN,JAX,0,1,0,1
2017,9,Blair Walsh,SEA,WAS,1,0,0,0
2017,9,Sam Koch,BAL,TEN,0,0,0,0
2017,10,Greg Zuerlein,LA,HOU,1,3,4,15
2017,10,Nick Rose,WAS,MIN,1,3,3,12
2017,10,Wil Lutz,NO,BUF,0,5,2,11
2017,10,Mason Crosby,GB,CHI,0,2,3,11
2017,10,Stephen Gostkowski,NE,DEN,0,5,2,11
2017,10,Matt Bryant,ATL,DAL,1,3,2,9
2017,10,Brandon McManus,DEN,NE,1,1,3,10
2017,10,Kai Forbath,MIN,WAS,0,5,1,8
2017,10,Connor Barth,CHI,GB,1,1,3,10
2017,10,Patrick Murray,TB,NYJ,1,0,3,9
2017,10,Graham Gano,CAR,MIA,1,6,1,9
2017,10,Blair Walsh,SEA,ARI,0,2,2,8
2017,10,Matt Prater,DET,CLE,1,5,1,8
2017,10,Aldrick Rosas,NYG,SF,0,1,2,7
2017,10,Nick Novak,LAC,JAX,0,2,1,5
2017,10,Robbie Gould,SF,NYG,1,4,1,7
2017,10,Ryan Succop,TEN,CIN,1,3,1,6
2017,10,Josh Lambo,JAX,LAC,1,0,2,6
2017,10,Zane Gonzalez,CLE,DET,0,3,1,6
2017,10,Chris Boswell,PIT,IND,0,0,2,6
2017,10,Adam Vinatieri,IND,PIT,1,2,1,5
2017,10,Stephen Hauschka,BUF,NO,1,1,1,4
2017,10,Phil Dawson,ARI,SEA,1,1,1,4
2017,10,Chandler Catanzaro,NYJ,TB,0,1,1,4
2017,10,Cody Parkey,MIA,CAR,0,3,0,3
2017,10,Randy Bullock,CIN,TEN,0,2,0,2
2017,10,Mike Nugent,DAL,ATL,0,1,0,1
2017,10,Ka'imi Fairbairn,HOU,LA,0,1,0,1
2017,10,Johnny Hekker,LA,HOU,1,0,0,0
2017,11,Stephen Gostkowski,NE,OAK,0,3,4,15
2017,11,Nick Novak,LAC,BUF,1,6,4,18
2017,11,Chris Boswell,PIT,TEN,1,4,4,16
2017,11,Wil Lutz,NO,WAS,1,2,4,14
2017,11,Patrick Murray,TB,MIA,0,3,3,12
2017,11,Blair Walsh,SEA,ATL,1,2,3,11
2017,11,Justin Tucker,BAL,GB,0,2,3,11
2017,11,Matt Prater,DET,CHI,0,3,2,9
2017,11,Matt Bryant,ATL,SEA,0,4,2,10
2017,11,Mike Nugent,DAL,PHI,1,0,3,9
2017,11,Harrison Butker,KC,NYG,0,0,3,9
2017,11,Cody Parkey,MIA,TB,1,2,2,8
2017,11,Stephen Hauschka,BUF,LAC,0,3,1,6
2017,11,Nick Rose,WAS,NO,0,4,1,7
2017,11,Josh Lambo,JAX,CLE,0,1,2,7
2017,11,Ka'imi Fairbairn,HOU,ARI,1,4,1,7
2017,11,Aldrick Rosas,NYG,KC,1,0,2,6
2017,11,Kai Forbath,MIN,LA,1,3,1,6
2017,11,Connor Barth,CHI,DET,1,3,1,6
2017,11,Ryan Succop,TEN,PIT,0,2,1,5
2017,11,Brandon McManus,DEN,CIN,1,2,1,5
2017,11,Phil Dawson,ARI,HOU,0,3,0,3
2017,11,Randy Bullock,CIN,DEN,0,2,0,2
2017,11,Greg Zuerlein,LA,MIN,0,1,0,1
2017,11,Zane Gonzalez,CLE,JAX,1,1,0,1
2017,11,Jake Elliott,PHI,DAL,0,1,0,1
2017,11,Jon Ryan,SEA,ATL,1,0,0,0
2017,12,Greg Zuerlein,LA,NO,1,2,4,14
2017,12,Phil Dawson,ARI,JAX,1,1,4,13
2017,12,Justin Tucker,BAL,HOU,1,2,3,11
2017,12,Matt Prater,DET,MIN,1,2,3,11
2017,12,Stephen Hauschka,BUF,KC,0,1,3,10
2017,12,Randy Bullock,CIN,CLE,1,3,3,12
2017,12,Adam Vinatieri,IND,TEN,1,1,3,10
2017,12,Wil Lutz,NO,LA,0,2,2,8
2017,12,Zane Gonzalez,CLE,CIN,0,1,3,10
2017,12,Ka'imi Fairbairn,HOU,BAL,0,1,3,10
2017,12,Matt Bryant,ATL,TB,1,4,2,10
2017,12,Graham Gano,CAR,NYJ,0,0,3,9
2017,12,Chandler Catanzaro,NYJ,CAR,1,3,2,9
2017,12,Ryan Succop,TEN,IND,0,2,2,8
2017,12,Nick Rose,WAS,NYG,1,2,2,8
2017,12,Patrick Murray,TB,ATL,0,2,2,8
2017,12,Robbie Gould,SF,SEA,1,1,2,7
2017,12,Jake Elliott,PHI,CHI,1,4,1,7
2017,12,Chris Boswell,PIT,GB,1,2,1,5
2017,12,Blair Walsh,SEA,SF,0,3,1,6
2017,12,Josh Lambo,JAX,ARI,0,3,1,6
2017,12,Kai Forbath,MIN,DET,0,3,1,6
2017,12,Cody Parkey,MIA,NE,0,2,1,5
2017,12,Stephen Gostkowski,NE,MIA,1,5,0,5
2017,12,Aldrick Rosas,NYG,WAS,0,1,1,4
2017,12,Mason Crosby,GB,PIT,0,4,0,4
2017,12,Harrison Butker,KC,BUF,1,1,1,4
2017,12,Giorgio Tavecchio,OAK,DEN,1,3,0,3
2017,12,Cairo Santos,CHI,PHI,0,0,1,3
2017,12,Nick Novak,LAC,DAL,0,0,1,3
2017,12,Brandon McManus,DEN,OAK,0,2,0,2
2017,12,Drew Kaser,LAC,DAL,0,1,0,1
2017,12,Sam Koch,BAL,HOU,1,0,0,0
2017,13,Greg Zuerlein,LA,ARI,0,2,4,14
2017,13,Justin Tucker,BAL,DET,1,5,3,14
2017,13,Robbie Gould,SF,CHI,0,0,5,15
2017,13,Stephen Gostkowski,NE,BUF,0,2,3,11
2017,13,Travis Coons,LAC,CLE,1,1,4,13
2017,13,Chandler Catanzaro,NYJ,KC,1,3,3,12
2017,13,Chris Boswell,PIT,CIN,0,2,3,11
2017,13,Josh Lambo,JAX,IND,1,1,3,10
2017,13,Matt Bryant,ATL,MIN,1,0,3,9
2017,13,Patrick Murray,TB,GB,0,2,2,8
2017,13,Mason Crosby,GB,TB,1,2,2,8
2017,13,Randy Bullock,CIN,PIT,1,2,2,8
2017,13,Dan Bailey,DAL,WAS,1,5,1,8
2017,13,Aldrick Rosas,NYG,OAK,0,2,1,5
2017,13,Cody Parkey,MIA,DEN,1,4,1,7
2017,13,Wil Lutz,NO,CAR,1,4,1,7
2017,13,Ka'imi Fairbairn,HOU,TEN,0,1,2,7
2017,13,Harrison Butker,KC,NYJ,0,4,1,7
2017,13,Blair Walsh,SEA,PHI,1,3,1,6
2017,13,Giorgio Tavecchio,OAK,NYG,1,3,1,6
2017,13,Ryan Succop,TEN,HOU,1,3,1,6
2017,13,Phil Dawson,ARI,LA,1,1,1,4
2017,13,Adam Vinatieri,IND,JAX,0,1,1,4
2017,13,Zane Gonzalez,CLE,LAC,0,1,1,4
2017,13,Jake Elliott,PHI,SEA,0,1,1,4
2017,13,Brandon McManus,DEN,MIA,0,0,1,3
2017,13,Stephen Hauschka,BUF,NE,1,0,1,3
2017,13,Graham Gano,CAR,NO,0,3,0,3
2017,13,Cairo Santos,CHI,SF,1,2,0,2
2017,13,Nick Rose,WAS,DAL,0,2,0,2
2017,13,Matt Prater,DET,BAL,0,2,0,2
2017,13,Kai Forbath,MIN,ATL,0,2,0,2
2017,13,Brad Nortman,JAX,IND,1,0,0,0
2017,13,Michael Palardy,CAR,NO,0,0,0,0
2017,13,Marquette King,OAK,NYG,1,0,0,0
2017,14,Chris Boswell,PIT,BAL,1,3,4,15
2017,14,Robbie Gould,SF,HOU,0,2,4,14
2017,14,Harrison Butker,KC,OAK,1,2,4,14
2017,14,Josh Lambo,JAX,SEA,1,3,3,12
2017,14,Brandon McManus,DEN,NYJ,1,2,3,11
2017,14,Jake Elliott,PHI,LA,0,4,3,13
2017,14,Phil Dawson,ARI,TEN,1,0,4,12
2017,14,Travis Coons,LAC,WAS,1,3,3,12
2017,14,Kai Forbath,MIN,CAR,0,1,3,10
2017,14,Matt Bryant,ATL,NO,1,2,2,8
2017,14,Cody Parkey,MIA,NE,1,3,2,9
2017,14,Mike Nugent,CHI,CIN,0,3,2,9
2017,14,Justin Tucker,BAL,PIT,0,5,1,8
2017,14,Stephen Gostkowski,NE,MIA,0,2,2,8
2017,14,Graham Gano,CAR,MIN,1,4,1,7
2017,14,Blair Walsh,SEA,JAX,0,3,1,6
2017,14,Matt Prater,DET,TB,0,3,1,6
2017,14,Ka'imi Fairbairn,HOU,SF,1,1,1,4
2017,14,Dan Bailey,DAL,NYG,0,3,1,6
2017,14,Greg Zuerlein,LA,PHI,1,5,0,5
2017,14,Wil Lutz,NO,ATL,0,2,1,5
2017,14,Aldrick Rosas,NYG,DAL,1,1,1,4
2017,14,Patrick Murray,TB,DET,1,3,0,3
2017,14,Zane Gonzalez,CLE,GB,1,3,0,3
2017,14,Mason Crosby,GB,CLE,0,3,0,3
2017,14,Adam Vinatieri,IND,BUF,0,1,0,1
2017,14,Giorgio Tavecchio,OAK,KC,0,1,0,1
2017,14,Ryan Succop,TEN,ARI,0,1,0,1
2017,14,Nick Rose,WAS,LAC,0,1,0,1
2017,14,Stephen Hauschka,BUF,IND,1,1,0,1
2017,14,Randy Bullock,CIN,CHI,1,1,0,1
2017,15,Robbie Gould,SF,TEN,1,1,6,19
2017,15,Phil Dawson,ARI,WAS,0,0,5,15
2017,15,Harrison Butker,KC,LAC,1,3,3,12
2017,15,Ryan Succop,TEN,SF,0,2,3,11
2017,15,Kai Forbath,MIN,CIN,1,4,2,10
2017,15,Greg Zuerlein,LA,SEA,0,4,2,10
2017,15,Cody Parkey,MIA,BUF,0,1,3,10
2017,15,Jake Elliott,PHI,NYG,0,4,2,10
2017,15,Justin Tucker,BAL,CLE,0,3,2,9
2017,15,Josh Lambo,JAX,HOU,1,6,1,9
2017,15,Matt Prater,DET,CHI,1,2,2,8
2017,15,Dustin Hopkins,WAS,ARI,1,2,2,8
2017,15,Matt Bryant,ATL,TB,0,3,1,6
2017,15,Chris Boswell,PIT,NE,1,3,1,6
2017,15,Dan Bailey,DAL,OAK,0,2,2,8
2017,15,Adam Vinatieri,IND,DEN,1,1,2,7
2017,15,Wil Lutz,NO,NYJ,1,4,1,7
2017,15,Stephen Gostkowski,NE,PIT,0,1,2,7
2017,15,Graham Gano,CAR,GB,1,4,1,7
2017,15,Chandler Catanzaro,NYJ,NO,0,1,2,7
2017,15,Stephen Hauschka,BUF,MIA,1,3,1,6
2017,15,Mason Crosby,GB,CAR,0,3,1,6
2017,15,Giorgio Tavecchio,OAK,DAL,1,2,1,5
2017,15,Aldrick Rosas,NYG,PHI,1,2,1,5
2017,15,Brandon McManus,DEN,IND,0,2,1,5
2017,15,Mike Nugent,CHI,DET,0,1,1,4
2017,15,Zane Gonzalez,CLE,BAL,1,1,1,4
2017,15,Patrick Murray,TB,ATL,1,3,0,3
2017,15,Chris Jones,DAL,OAK,0,0,0,0
2017,15,Blair Walsh,SEA,LA,1,1,0,1
2017,15,Ka'imi Fairbairn,HOU,JAX,0,1,0,1
2017,15,Travis Coons,LAC,KC,0,1,0,1
2017,15,Randy Bullock,CIN,MIN,0,1,0,1
2017,16,Harrison Butker,KC,MIA,1,2,5,17
2017,16,Randy Bullock,CIN,DET,1,2,4,14
2017,16,Dan Bailey,DAL,SEA,1,0,4,12
2017,16,Patrick Murray,TB,CAR,0,1,4,13
2017,16,Stephen Gostkowski,NE,BUF,1,4,3,13
2017,16,Justin Tucker,BAL,IND,1,2,3,11
2017,16,Ryan Succop,TEN,LA,1,2,3,11
2017,16,Wil Lutz,NO,ATL,1,2,3,11
2017,16,Adam Vinatieri,IND,BAL,0,1,3,10
2017,16,Stephen Hauschka,BUF,NE,0,1,3,10
2017,16,Graham Gano,CAR,TB,1,1,3,10
2017,16,Kai Forbath,MIN,GB,0,1,3,10
2017,16,Chris Boswell,PIT,HOU,0,4,2,10
2017,16,Dustin Hopkins,WAS,DEN,1,3,2,9
2017,16,Robbie Gould,SF,JAX,1,5,1,8
2017,16,Cody Parkey,MIA,KC,0,1,2,7
2017,16,Jake Elliott,PHI,OAK,1,1,2,7
2017,16,Matt Bryant,ATL,NO,0,1,2,7
2017,16,Matt Prater,DET,CIN,0,2,1,5
2017,16,Josh Lambo,JAX,SF,0,2,1,5
2017,16,Phil Dawson,ARI,NYG,1,2,1,5
2017,16,Giorgio Tavecchio,OAK,PHI,0,1,1,4
2017,16,Blair Walsh,SEA,DAL,0,3,0,3
2017,16,Brandon McManus,DEN,WAS,0,0,1,3
2017,16,Zane Gonzalez,CLE,CHI,0,0,1,3
2017,16,Sam Ficken,LA,TEN,0,3,0,3
2017,16,Nick Rose,LAC,NYJ,0,2,0,2
2017,16,Mike Nugent,CHI,CLE,1,2,0,2
2017,16,Chandler Catanzaro,NYJ,LAC,1,1,0,1
2017,16,Aldrick Rosas,NYG,ARI,0,0,0,0
2017,16,Johnny Hekker,LA,TEN,0,0,0,0
2018,1,Greg Zuerlein,LA,OAK,0,3,4,15
2018,1,Adam Vinatieri,IND,CIN,1,2,3,11
2018,1,Brandon McManus,DEN,SEA,1,3,2,9
2018,1,Jason Myers,NYJ,DET,0,6,2,12
2018,1,Chandler Catanzaro,TB,NO,0,6,2,12
2018,1,Justin Tucker,BAL,BUF,1,5,2,11
2018,1,Cody Parkey,CHI,GB,0,2,3,11
2018,1,Ryan Succop,TEN,MIA,0,2,2,8
2018,1,Robbie Gould,SF,MIN,0,1,3,10
2018,1,Randy Bullock,CIN,IND,0,4,2,10
2018,1,Jason Sanders,MIA,TEN,1,3,2,9
2018,1,Aldrick Rosas,NYG,JAX,1,0,3,9
2018,1,Stephen Gostkowski,NE,HOU,1,3,2,9
2018,1,Josh Lambo,JAX,NYG,0,2,2,8
2018,1,Ka'imi Fairbairn,HOU,NE,0,2,2,8
2018,1,Harrison Butker,KC,LAC,0,5,1,8
2018,1,Matt Bryant,ATL,PHI,0,0,2,6
2018,1,Mike Nugent,OAK,LA,1,1,2,7
2018,1,Caleb Sturgis,LAC,KC,1,0,2,6
2018,1,Wil Lutz,NO,TB,1,3,1,6
2018,1,Sebastian Janikowski,SEA,DEN,0,3,1,6
2018,1,Dustin Hopkins,WAS,ARI,0,3,1,6
2018,1,Mason Crosby,GB,CHI,1,3,1,6
2018,1,Daniel Carlson,MIN,SF,1,3,1,6
2018,1,Matt Prater,DET,NYJ,1,2,1,5
2018,1,Graham Gano,CAR,DAL,1,1,1,4
2018,1,Jake Elliott,PHI,ATL,1,1,1,4
2018,1,Stephen Hauschka,BUF,BAL,0,0,1,3
2018,1,Zane Gonzalez,CLE,PIT,1,3,0,3
2018,1,Chris Boswell,PIT,CLE,0,3,0,3
2018,1,Brett Maher,DAL,CAR,0,0,0,0
2018,1,Corey Bojorquez,BUF,BAL,0,0,0,0
2018,2,Mason Crosby,GB,MIN,1,2,5,17
2018,2,Robbie Gould,SF,DET,1,3,3,12
2018,2,Randy Bullock,CIN,BAL,1,4,2,10
2018,2,Matt Prater,DET,SF,0,3,2,9
2018,2,Dustin Hopkins,WAS,IND,1,0,3,9
2018,2,Ryan Succop,TEN,HOU,1,2,2,8
2018,2,Jason Myers,NYJ,MIA,1,0,2,6
2018,2,Brandon McManus,DEN,OAK,1,2,2,8
2018,2,Brett Maher,DAL,NYG,1,2,2,8
2018,2,Stephen Hauschka,BUF,LAC,1,2,2,8
2018,2,Stephen Gostkowski,NE,JAX,0,2,2,8
2018,2,Graham Gano,CAR,ATL,0,3,1,6
2018,2,Justin Tucker,BAL,CIN,0,2,1,5
2018,2,Caleb Sturgis,LAC,BUF,0,4,1,7
2018,2,Aldrick Rosas,NYG,DAL,0,1,2,7
2018,2,Mike Nugent,OAK,DEN,0,1,2,7
2018,2,Wil Lutz,NO,CLE,1,1,2,7
2018,2,Josh Lambo,JAX,NE,1,4,1,7
2018,2,Sebastian Janikowski,SEA,CHI,0,2,1,5
2018,2,Matt Bryant,ATL,CAR,1,4,1,7
2018,2,Cody Parkey,CHI,SEA,1,3,1,6
2018,2,Zane Gonzalez,CLE,NO,0,0,2,6
2018,2,Harrison Butker,KC,PIT,0,6,0,6
2018,2,Ka'imi Fairbairn,HOU,TEN,0,2,1,5
2018,2,Johnny Hekker,LA,ARI,1,1,1,4
2018,2,Adam Vinatieri,IND,WAS,0,3,0,3
2018,2,Jake Elliott,PHI,TB,0,3,0,3
2018,2,Chandler Catanzaro,TB,PHI,1,3,0,3
2018,2,Daniel Carlson,MIN,GB,0,3,0,3
2018,2,Chris Boswell,PIT,KC,1,3,0,3
2018,2,Jason Sanders,MIA,NYJ,0,2,0,2
2018,3,Matt Prater,DET,NE,1,2,4,14
2018,3,Justin Tucker,BAL,DEN,1,3,2,9
2018,3,Wil Lutz,NO,ATL,0,4,3,13
2018,3,Ka'imi Fairbairn,HOU,NYG,1,1,3,10
2018,3,Stephen Hauschka,BUF,MIN,0,3,2,9
2018,3,Adam Vinatieri,IND,PHI,0,1,3,10
2018,3,Cody Parkey,CHI,ARI,0,1,3,10
2018,3,Mike Nugent,OAK,MIA,0,2,2,8
2018,3,Ryan Succop,TEN,JAX,0,0,3,9
2018,3,Aldrick Rosas,NYG,HOU,0,3,2,9
2018,3,Brett Maher,DAL,SEA,0,1,2,7
2018,3,Chandler Catanzaro,TB,PIT,1,3,2,9
2018,3,Jake Elliott,PHI,IND,1,2,2,8
2018,3,Harrison Butker,KC,SF,1,5,1,8
2018,3,Greg Joseph,CLE,NYJ,1,1,2,7
2018,3,Dustin Hopkins,WAS,GB,1,4,1,7
2018,3,Robbie Gould,SF,KC,0,1,2,7
2018,3,Graham Gano,CAR,CIN,1,4,1,7
2018,3,Josh Lambo,JAX,TEN,1,0,2,6
2018,3,Sebastian Janikowski,SEA,DAL,1,3,1,6
2018,3,Chris Boswell,PIT,TB,0,3,1,6
2018,3,Caleb Sturgis,LAC,LA,0,2,1,5
2018,3,Jason Myers,NYJ,CLE,0,2,1,5
2018,3,Sam Ficken,LA,C,0,5,0,5
2018,3,Mason Crosby,GB,WAS,0,2,1,5
2018,3,Jason Sanders,MIA,OAK,1,4,0,4
2018,3,Stephen Gostkowski,NE,DET,0,1,1,4
2018,3,Randy Bullock,CIN,CAR,0,3,0,3
2018,3,Matt Bryant,ATL,NO,1,3,0,3
2018,3,Brandon McManus,DEN,BAL,0,2,0,2
2018,3,Phil Dawson,ARI,CHI,1,2,0,2
2018,3,JK Scott,GB,WAS,0,0,0,0
2018,4,Wil Lutz,NO,NYG,0,3,4,15
2018,4,Justin Tucker,BAL,PIT,0,2,4,14
2018,4,Cody Parkey,CHI,TB,1,6,2,12
2018,4,Brett Maher,DAL,DET,1,2,4,14
2018,4,Mason Crosby,GB,BUF,1,1,3,10
2018,4,Matt Bryant,ATL,CIN,1,3,3,12
2018,4,Matthew McCrane,OAK,CLE,1,4,3,13
2018,4,Josh Lambo,JAX,NYJ,1,2,3,11
2018,4,Ka'imi Fairbairn,HOU,IND,0,4,3,13
2018,4,Brandon McManus,DEN,KC,1,2,3,11
2018,4,Jake Elliott,PHI,TEN,0,2,3,11
2018,4,Dan Bailey,MIN,LA,0,2,3,11
2018,4,Sebastian Janikowski,SEA,ARI,0,2,2,8
2018,4,Caleb Sturgis,LAC,SF,1,0,3,9
2018,4,Robbie Gould,SF,LAC,0,3,2,9
2018,4,Harrison Butker,KC,DEN,0,3,2,9
2018,4,Adam Vinatieri,IND,HOU,1,2,2,8
2018,4,Ryan Succop,TEN,PHI,1,2,2,8
2018,4,Greg Joseph,CLE,OAK,0,2,2,8
2018,4,Stephen Gostkowski,NE,MIA,1,5,1,8
2018,4,Sam Ficken,LA,MIN,1,5,1,8
2018,4,Randy Bullock,CIN,ATL,0,4,1,7
2018,4,Matt Prater,DET,DAL,0,3,1,6
2018,4,Jason Myers,NYJ,JAX,0,0,2,6
2018,4,Chris Boswell,PIT,BAL,1,0,2,6
2018,4,Phil Dawson,ARI,SEA,1,2,1,5
2018,4,Aldrick Rosas,NYG,NO,1,1,1,4
2018,4,Chandler Catanzaro,TB,CHI,0,1,1,4
2018,4,Jason Sanders,MIA,NE,0,1,0,1
2018,4,Johnny Hekker,LA,MIN,1,0,0,0
2018,5,Graham Gano,CAR,NYG,1,3,4,15
2018,5,Ryan Succop,TEN,BUF,0,0,4,12
2018,5,Aldrick Rosas,NYG,CAR,0,2,3,11
2018,5,Ka'imi Fairbairn,HOU,DAL,1,1,4,13
2018,5,Dan Bailey,MIN,PHI,0,2,3,11
2018,5,Harrison Butker,KC,JAX,1,3,3,12
2018,5,Randy Bullock,CIN,MIA,1,3,2,9
2018,5,Jason Myers,NYJ,DEN,1,4,2,10
2018,5,Brett Maher,DAL,HOU,0,1,3,10
2018,5,Justin Tucker,BAL,CLE,0,0,3,9
2018,5,Cairo Santos,LA,SEA,0,3,2,9
2018,5,Sebastian Janikowski,SEA,LA,1,4,1,7
2018,5,Dustin Hopkins,WAS,NO,0,1,2,7
2018,5,Adam Vinatieri,IND,NE,0,3,1,6
2018,5,Caleb Sturgis,LAC,OAK,1,2,2,8
2018,5,Stephen Gostkowski,NE,IND,1,5,1,8
2018,5,Matt Prater,DET,GB,1,4,1,7
2018,5,Wil Lutz,NO,WAS,1,4,1,7
2018,5,Stephen Hauschka,BUF,TEN,1,1,2,7
2018,5,Jake Elliott,PHI,MIN,1,1,2,7
2018,5,Greg Joseph,CLE,BAL,1,0,2,6
2018,5,Jason Sanders,MIA,CIN,0,2,1,5
2018,5,Matt Bryant,ATL,PIT,0,2,1,5
2018,5,Chris Boswell,PIT,ATL,1,5,0,5
2018,5,Brandon McManus,DEN,NYJ,0,1,1,4
