year,week,name,team,opponent,home,pa_att,pa_cmp,pa_yds,pa_tds,pa_int,pa_2pts,ru_att,ru_yds,ru_tds,ru_2pts,rec_receptions,rec_yds,rec_tds,rec_2pts,fumb,fantasy points
2011,16,Kyle Rudolph,MIN,WAS,0,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,9.3
2011,16,Daniel Fells,DEN,BUF,0,0,0,0,0,0,0,0,0,0,0,2,22,1,0,0,9.2
2011,16,Jeremy Shockey,CAR,TB,1,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,8.4
2011,16,Tony Gonzalez,ATL,NO,0,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,6.6
2011,16,Ed Dickson,BAL,CLE,1,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,8.4
2011,16,Vernon Davis,SF,SEA,0,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,7.4
2011,16,Antonio Gates,SD,DET,0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,6.0
2011,16,Tony Scheffler,DET,SD,1,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,6.2
2011,16,Jeff King,ARI,CIN,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6.7
2011,16,Aaron Hernandez,NE,MIA,1,0,0,0,0,0,0,1,1,0,0,4,36,0,0,0,5.7
2011,16,Joel Dreessen,HOU,IND,0,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,5.8
2011,16,Charles Clay,MIA,NE,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6.6
2011,16,Josh Baker,NYJ,NYG,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,7.0
2011,16,Jason Witten,DAL,PHI,1,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,4.4
2011,16,Dante Rosario,DEN,BUF,0,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,5.6
2011,16,Colin Cloherty,JAX,TEN,0,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,4.3
2011,16,Martellus Bennett,DAL,PHI,1,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,4.3
2011,16,Luke Stocker,TB,CAR,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,2.9
2011,16,Todd Heap,ARI,CIN,0,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,3.9
2011,16,Zach Potter,JAX,TEN,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,2.7
2011,16,Michael Palmer,ATL,NO,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,2.9
2011,16,Randy McMichael,SD,DET,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,2.8
2011,16,Lance Kendricks,STL,PIT,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,2.3
2011,16,Kevin Brock,BUF,DEN,1,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,2.6
2011,16,Jacob Tamme,IND,HOU,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1.5
2011,16,Craig Stevens,TEN,JAX,1,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,2.2
2011,16,Leonard Pope,KC,OAK,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1.8
2011,16,Heath Miller,PIT,STL,1,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,2.3
2011,16,Marcedes Lewis,JAX,TEN,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.7
2011,16,Rob Housler,ARI,CIN,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1.6
2011,16,Brody Eldridge,IND,HOU,1,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,1.8
2011,16,Logan Paulsen,WAS,MIN,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1.0
2011,16,Zach Miller,SEA,SF,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1.4
2011,16,Donald Lee,CIN,ARI,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5
2011,16,David Johnson,PIT,STL,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.7
2011,16,Clay Harbor,PHI,DAL,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1.4
2011,16,Virgil Green,DEN,BUF,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1.4
2011,16,Owen Daniels,HOU,IND,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0.9
2011,16,Tom Crabtree,GB,CHI,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2011,16,Mike Caussin,BUF,DEN,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1.1
2011,16,Jordan Cameron,CLE,BAL,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0.8
2011,16,Anthony Becht,KC,OAK,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1.1
2012,1,Jimmy Graham,NO,WAS,1,0,0,0,0,0,0,0,0,0,0,6,85,1,0,0,17.5
2012,1,Dennis Pitta,BAL,CIN,1,0,0,0,0,0,0,0,0,0,0,5,73,1,0,0,15.8
2012,1,Rob Gronkowski,NE,TEN,0,0,0,0,0,0,0,0,0,0,0,6,60,1,0,0,15.0
2012,1,Aaron Hernandez,NE,TEN,0,0,0,0,0,0,0,1,5,0,0,6,59,1,0,0,15.4
2012,1,Jermichael Finley,GB,SF,1,0,0,0,0,0,0,0,0,0,0,7,47,1,0,0,14.2
2012,1,Marcedes Lewis,JAX,MIN,0,0,0,0,0,0,0,0,0,0,0,5,52,1,0,0,13.7
2012,1,Tony Gonzalez,ATL,KC,0,0,0,0,0,0,0,0,0,0,0,5,53,1,0,0,13.8
2012,1,Jacob Tamme,DEN,PIT,1,0,0,0,0,0,0,0,0,0,0,5,43,1,0,0,12.8
2012,1,Heath Miller,PIT,DEN,0,0,0,0,0,0,0,0,0,0,0,4,50,1,0,0,13.0
2012,1,Coby Fleener,IND,CHI,0,0,0,0,0,0,0,0,0,0,0,6,82,0,0,0,11.2
2012,1,Martellus Bennett,NYG,DAL,1,0,0,0,0,0,0,0,0,0,0,4,40,1,0,0,12.0
2012,1,Vernon Davis,SF,GB,0,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,11.8
2012,1,Scott Chandler,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0,4,38,1,0,0,11.8
2012,1,Brandon Pettigrew,DET,STL,1,0,0,0,0,0,0,0,0,0,0,5,77,0,0,0,10.2
2012,1,Owen Daniels,HOU,MIA,1,0,0,0,0,0,0,0,0,0,0,4,87,0,0,0,10.7
2012,1,Kyle Rudolph,MIN,JAX,1,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,9.2
2012,1,Greg Olsen,CAR,TB,0,0,0,0,0,0,0,0,0,0,0,6,56,0,0,0,8.6
2012,1,Brandon Myers,OAK,SD,1,0,0,0,0,0,0,0,0,0,0,5,65,0,0,0,9.0
2012,1,Kevin Boss,KC,ATL,1,0,0,0,0,0,0,0,0,0,0,2,36,1,0,0,10.6
2012,1,Clay Harbor,PHI,CLE,0,0,0,0,0,0,0,0,0,0,0,3,16,1,0,0,9.1
2012,1,Jared Cook,TEN,NE,1,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,8.4
2012,1,Brent Celek,PHI,CLE,0,0,0,0,0,0,0,0,0,0,0,4,65,0,0,0,8.5
2012,1,Tony Scheffler,DET,STL,1,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,5.5
2012,1,Antonio Gates,SD,OAK,0,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,6.3
2012,1,Zach Miller,SEA,ARI,0,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,5.5
2012,1,Tony Moeaki,KC,ATL,1,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,5.2
2012,1,Todd Heap,ARI,SEA,1,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,4.7
2012,1,Jermaine Gresham,CIN,BAL,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,4.5
2012,1,Fred Davis,WAS,NO,0,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,4.8
2012,1,Anthony Fasano,MIA,HOU,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,3.4
2012,1,Ed Dickson,BAL,CIN,1,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,3.2
2012,1,Dallas Clark,TB,CAR,1,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,3.8
2012,1,Jason Witten,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,2.0
2012,1,Logan Paulsen,WAS,NO,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,2.7
2012,1,Lance Kendricks,STL,DET,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,2.6
2012,1,Will Heller,DET,STL,1,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,2.9
2012,1,Benjamin Watson,CLE,PHI,1,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,1.9
2012,1,Mike McNeill,STL,DET,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1.5
2012,1,Jeff King,ARI,SEA,1,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,1.8
2012,1,James Hanna,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1.5
2012,1,James Casey,HOU,MIA,1,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,2.2
2012,1,Kyle Adams,CHI,IND,1,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,2.2
2012,1,David Thomas,NO,WAS,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1.0
2012,1,Craig Stevens,TEN,NE,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1.0
2012,1,Lee Smith,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1.0
2012,1,Alex Smith,CLE,PHI,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.4
2012,1,John Phillips,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1.1
2012,1,Bear Pascoe,NYG,DAL,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1.1
2012,1,Michael Palmer,ATL,KC,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1.1
2012,1,Dustin Keller,NYJ,BUF,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2012,1,Dominique Jones,IND,CHI,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1.3
2012,1,Joel Dreessen,DEN,PIT,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1.1
2012,2,Dante Rosario,SD,TEN,1,0,0,0,0,0,0,0,0,0,0,4,48,3,0,0,24.8
2012,2,Vernon Davis,SF,DET,1,0,0,0,0,0,0,0,0,0,0,5,73,2,0,0,21.8
2012,2,Brent Celek,PHI,BAL,1,0,0,0,0,0,0,0,0,0,0,8,157,0,0,0,19.7
2012,2,Jimmy Graham,NO,CAR,0,0,0,0,0,0,0,0,0,0,0,7,71,1,0,0,16.6
2012,2,Tony Gonzalez,ATL,DEN,1,0,0,0,0,0,0,0,0,0,0,7,70,1,0,0,16.5
2012,2,Rob Gronkowski,NE,ARI,1,0,0,0,0,0,0,0,0,0,0,6,75,1,0,0,16.5
2012,2,Martellus Bennett,NYG,TB,1,0,0,0,0,0,0,0,0,0,0,5,72,1,0,0,15.7
2012,2,Anthony McCoy,SEA,DAL,1,0,0,0,0,0,0,0,0,0,0,5,41,1,0,0,12.6
2012,2,Dennis Pitta,BAL,PHI,0,0,0,0,0,0,0,0,0,0,0,8,65,0,0,0,10.5
2012,2,Brandon Myers,OAK,MIA,0,0,0,0,0,0,0,0,0,0,0,6,86,0,0,0,11.6
2012,2,Scott Chandler,BUF,KC,1,0,0,0,0,0,0,0,0,0,0,2,53,1,0,0,12.3
2012,2,Kyle Rudolph,MIN,IND,0,0,0,0,0,0,0,0,0,0,0,3,35,1,0,0,11.0
2012,2,Todd Heap,ARI,NE,0,0,0,0,0,0,0,0,0,0,0,5,62,0,0,0,8.7
2012,2,Brandon Pettigrew,DET,SF,0,0,0,0,0,0,0,0,0,0,0,3,18,1,0,0,9.3
2012,2,Heath Miller,PIT,NYJ,1,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,9.4
2012,2,Owen Daniels,HOU,JAX,0,0,0,0,0,0,0,0,0,0,0,6,47,0,0,0,7.7
2012,2,Jason Witten,DAL,SEA,0,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,7.8
2012,2,Matthew Mulligan,STL,WAS,1,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,8.4
2012,2,Anthony Fasano,MIA,OAK,1,0,0,0,0,0,0,0,0,0,0,2,19,1,0,0,8.9
2012,2,Kellen Davis,CHI,GB,0,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,8.6
2012,2,Tom Crabtree,GB,CHI,1,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,9.2
2012,2,Jermaine Gresham,CIN,CLE,1,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,5.7
2012,2,Dallas Clark,TB,NYG,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,5.3
2012,2,Dwayne Allen,IND,MIN,1,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,6.8
2012,2,Alex Smith,CLE,CIN,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,4.5
2012,2,Craig Stevens,TEN,SD,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,5.1
2012,2,Randy McMichael,SD,TEN,1,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,4.4
2012,2,Jermichael Finley,GB,CHI,1,0,0,0,0,0,0,0,0,0,0,4,26,0,0,1,2.6
2012,2,Jared Cook,TEN,SD,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,3.8
2012,2,Konrad Reuland,NYJ,PIT,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,3.0
2012,2,Lance Kendricks,STL,WAS,1,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,3.5
2012,2,Ladarius Green,SD,TEN,1,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,3.6
2012,2,James Casey,HOU,JAX,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,3.3
2012,2,Benjamin Watson,CLE,CIN,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,3.2
2012,2,Jacob Tamme,DEN,ATL,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,2.3
2012,2,John Phillips,DAL,SEA,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,2.6
2012,2,Coby Fleener,IND,MIN,1,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,2.6
2012,2,Joel Dreessen,DEN,ATL,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,2.6
2012,2,Ed Dickson,BAL,PHI,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,2.8
2012,2,Fred Davis,WAS,STL,0,0,0,0,0,0,0,1,1,0,0,2,14,0,0,0,2.5
2012,2,Kevin Boss,KC,BUF,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,3.4
2012,2,Tony Scheffler,DET,SF,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1.8
2012,2,Greg Olsen,CAR,NO,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1.8
2012,2,Clay Harbor,PHI,BAL,1,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,2.4
2012,2,Garrett Graham,HOU,JAX,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,2.0
2012,2,D.J. Williams,GB,CHI,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1.1
2012,2,Delanie Walker,SF,DET,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2012,2,Matt Spaeth,CHI,GB,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0.9
2012,2,Zach Potter,JAX,HOU,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0.9
2012,2,Leonard Pope,PIT,NYJ,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2012,2,Tony Moeaki,KC,BUF,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1.4
2012,2,Zach Miller,SEA,DAL,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2012,2,Rob Housler,ARI,NE,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2012,2,Will Heller,DET,SF,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2012,2,Charles Clay,MIA,OAK,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.7
2012,2,Dorin Dickerson,BUF,KC,1,0,0,0,0,0,0,1,-8,0,0,0,0,0,0,0,-0.8
2012,3,Heath Miller,PIT,OAK,0,0,0,0,0,0,0,0,0,0,0,8,60,2,0,0,22.0
2012,3,Tony Gonzalez,ATL,SD,0,0,0,0,0,0,0,0,0,0,0,9,91,1,0,0,19.6
2012,3,Kyle Rudolph,MIN,SF,1,0,0,0,0,0,0,0,0,0,0,5,36,2,0,0,18.1
2012,3,Martellus Bennett,NYG,CAR,0,0,0,0,0,0,0,0,0,0,0,6,73,1,0,0,16.3
2012,3,Jermaine Gresham,CIN,WAS,0,0,0,0,0,0,0,0,0,0,0,5,64,1,0,0,14.9
2012,3,Jared Cook,TEN,DET,1,0,0,0,0,0,0,0,0,0,0,4,77,1,0,0,15.7
2012,3,Dennis Pitta,BAL,NE,1,0,0,0,0,0,0,0,0,0,0,5,50,1,0,0,13.5
2012,3,Greg Olsen,CAR,NYG,1,0,0,0,0,0,0,0,0,0,0,7,98,0,0,0,13.3
2012,3,Vernon Davis,SF,MIN,0,0,0,0,0,0,0,0,0,0,0,5,53,1,0,0,13.8
2012,3,Fred Davis,WAS,CIN,1,0,0,0,0,0,0,0,0,0,0,7,90,0,0,0,12.5
2012,3,Brandon Pettigrew,DET,TEN,0,0,0,0,0,0,0,0,0,0,0,8,61,0,0,1,8.1
2012,3,Craig Stevens,TEN,DET,1,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,8.8
2012,3,Jimmy Graham,NO,KC,1,0,0,0,0,0,0,0,0,0,0,4,16,1,0,0,9.6
2012,3,Joel Dreessen,DEN,HOU,1,0,0,0,0,0,0,0,0,0,0,2,36,1,0,0,10.6
2012,3,Owen Daniels,HOU,DEN,0,0,0,0,0,0,0,0,0,0,0,3,26,1,0,0,10.1
2012,3,Jermichael Finley,GB,SEA,0,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,8.0
2012,3,Brandon Myers,OAK,PIT,1,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,7.5
2012,3,Anthony Fasano,MIA,NYJ,1,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,7.2
2012,3,Jordan Cameron,CLE,BUF,1,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,7.0
2012,3,Dwayne Allen,IND,JAX,1,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,6.0
2012,3,Luke Stocker,TB,DAL,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6.6
2012,3,Richard Gordon,OAK,PIT,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6.6
2012,3,Jed Collins,NO,KC,1,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,7.1
2012,3,Jacob Tamme,DEN,HOU,1,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,4.6
2012,3,Benjamin Watson,CLE,BUF,1,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,3.5
2012,3,Garrett Graham,HOU,DEN,0,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,4.9
2012,3,Antonio Gates,SD,ATL,1,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,3.7
2012,3,Brent Celek,PHI,ARI,0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,4.6
2012,3,Lance Kendricks,STL,CHI,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,3.3
2012,3,Rob Gronkowski,NE,BAL,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,3.1
2012,3,Kellen Davis,CHI,STL,1,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,3.0
2012,3,Scott Chandler,BUF,CLE,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,3.2
2012,3,James Casey,HOU,DEN,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,2.6
2012,3,Konrad Reuland,NYJ,MIA,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,2.2
2012,3,Tony Moeaki,KC,NO,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,2.2
2012,3,Zach Miller,SEA,GB,1,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,2.2
2012,3,Rob Housler,ARI,PHI,1,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,2.8
2012,3,Orson Charles,CIN,WAS,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,3.0
2012,3,Jason Witten,DAL,TB,1,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,1.8
2012,3,Kellen Winslow,NE,BAL,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.7
2012,3,D.J. Williams,GB,SEA,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1.6
2012,3,Matthew Mulligan,STL,CHI,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.7
2012,3,Steve Maneri,KC,NO,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1.5
2012,3,Jeff King,ARI,PHI,1,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,2.0
2012,3,Ed Dickson,BAL,NE,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1.5
2012,3,Delanie Walker,SF,MIN,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6
2012,3,Michael Palmer,ATL,SD,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6
2012,3,Randy McMichael,SD,ATL,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1.0
2012,3,Anthony McCoy,SEA,GB,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1.4
2012,3,Marcedes Lewis,JAX,IND,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1.3
2012,3,Michael Hoomanawanui,NE,BAL,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0.9
2012,3,Dallas Clark,TB,DAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5
2012,3,Kyle Adams,CHI,STL,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2012,3,Dante Rosario,SD,ATL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.5
2012,4,Jason Witten,DAL,CHI,1,0,0,0,0,0,0,0,0,0,0,13,112,1,0,0,23.7
2012,4,Scott Chandler,BUF,NE,1,0,0,0,0,0,0,0,0,0,0,4,62,2,0,0,20.2
2012,4,Greg Olsen,CAR,ATL,0,0,0,0,0,0,0,0,0,0,0,6,89,1,0,0,17.9
2012,4,Rob Gronkowski,NE,BUF,0,0,0,0,0,0,0,0,0,0,0,5,104,1,0,1,16.9
2012,4,Owen Daniels,HOU,TEN,1,0,0,0,0,0,0,0,0,0,0,6,72,1,0,0,16.2
2012,4,Jimmy Graham,NO,GB,0,0,0,0,0,0,0,0,0,0,0,7,76,0,0,0,11.1
2012,4,James Casey,HOU,TEN,1,0,0,0,0,0,0,0,0,0,0,5,36,1,0,0,12.1
2012,4,Brandon Pettigrew,DET,MIN,1,0,0,0,0,0,0,0,0,0,0,7,67,0,0,0,10.2
2012,4,Marcedes Lewis,JAX,CIN,1,0,0,0,0,0,0,0,0,0,0,3,32,1,0,0,10.7
2012,4,Fred Davis,WAS,TB,0,0,0,0,0,0,0,0,0,0,0,4,70,0,0,0,9.0
2012,4,Benjamin Watson,CLE,BAL,0,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,7.7
2012,4,Craig Stevens,TEN,HOU,0,0,0,0,0,0,0,0,0,0,0,2,24,1,0,0,9.4
2012,4,Tony Gonzalez,ATL,CAR,1,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,7.6
2012,4,Jermaine Gresham,CIN,JAX,0,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,7.2
2012,4,Jermichael Finley,GB,NO,1,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,7.4
2012,4,Joel Dreessen,DEN,OAK,1,0,0,0,0,0,0,0,0,0,0,2,17,1,0,0,8.7
2012,4,Kellen Davis,CHI,DAL,0,0,0,0,0,0,0,0,0,0,0,3,62,0,0,0,7.7
2012,4,Brent Celek,PHI,NYG,1,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,7.7
2012,4,Jacob Tamme,DEN,OAK,1,0,0,0,0,0,0,0,0,0,0,5,38,0,0,0,6.3
2012,4,Antonio Gates,SD,KC,0,0,0,0,0,0,0,0,0,0,0,3,59,0,0,0,7.4
2012,4,Anthony Fasano,MIA,ARI,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,5.5
2012,4,Bear Pascoe,NYG,PHI,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,7.1
2012,4,Zach Miller,SEA,STL,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,4.7
2012,4,Rob Housler,ARI,MIA,1,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,5.8
2012,4,Jared Cook,TEN,HOU,0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,5.1
2012,4,Delanie Walker,SF,NYJ,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,4.1
2012,4,Dorin Dickerson,BUF,NE,1,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,4.6
2012,4,Tony Moeaki,KC,SD,1,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,3.3
2012,4,Anthony McCoy,SEA,STL,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,3.0
2012,4,Jeff King,ARI,MIA,1,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,3.2
2012,4,Lance Kendricks,STL,SEA,1,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,3.2
2012,4,Vernon Davis,SF,NYJ,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,3.8
2012,4,Dallas Clark,TB,WAS,1,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,3.0
2012,4,Brandon Myers,OAK,DEN,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,2.7
2012,4,Tony Scheffler,DET,MIN,1,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,2.1
2012,4,Kyle Rudolph,MIN,DET,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,1.8
2012,4,Daniel Fells,NE,BUF,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,2.3
2012,4,Tom Crabtree,GB,NO,1,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,2.1
2012,4,Jed Collins,NO,GB,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.7
2012,4,Orson Charles,CIN,JAX,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1.5
2012,4,Jordan Cameron,CLE,BAL,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,2.0
