year,week,team,opponent,home,sack,int,safeties,fum_rec,block,tds,points_allowed,yards_allowed,fantasy points
2014,8,Washington Redskins,DAL,0,5.0,0,0,2,0,0,17,395,10.0
2014,8,Carolina Panthers,SEA,1,1.0,1,0,1,0,0,13,310,9.0
2014,8,New Orleans Saints,GB,1,4.0,2,0,1,0,0,23,491,10.0
2014,8,Arizona Cardinals,PHI,1,0.0,2,0,1,0,0,20,521,4.0
2014,8,Houston Texans,TEN,0,2.0,1,0,1,0,0,16,326,7.0
2014,8,Dallas Cowboys,WAS,1,3.0,1,0,0,0,0,20,409,6.0
2014,8,Baltimore Ravens,CIN,0,2.0,1,0,1,0,0,27,350,6.0
2014,8,Denver Broncos,SD,1,2.0,2,0,0,0,0,21,306,6.0
2014,8,Cincinnati Bengals,BAL,1,1.0,2,0,0,0,0,24,294,5.0
2014,8,Indianapolis Colts,PIT,0,0.0,0,0,2,1,0,51,639,-1.0
2014,8,Jacksonville Jaguars,MIA,1,3.0,1,0,0,0,0,27,326,5.0
2014,8,Detroit Lions,ATL,0,2.0,1,0,0,0,0,21,291,4.0
2014,8,Tampa Bay Buccaneers,MIN,1,1.0,0,0,0,0,0,19,332,2.0
2014,8,Tennessee Titans,HOU,1,5.0,0,0,0,0,0,30,405,4.0
2014,8,Green Bay Packers,NO,0,2.0,0,0,1,0,0,44,495,0.0
2014,8,New York Jets,BUF,1,4.0,0,0,0,0,0,43,280,0.0
2014,8,St. Louis Rams,KC,0,2.0,0,0,1,0,0,34,355,3.0
2014,8,Atlanta Falcons,DET,1,0.0,1,0,0,0,0,22,385,2.0
2014,8,Philadelphia Eagles,ARI,0,0.0,0,0,1,0,0,24,400,2.0
2014,8,Oakland Raiders,CLE,0,1.0,0,0,0,0,0,23,306,1.0
2014,8,Chicago Bears,NE,0,1.0,0,0,0,0,0,51,487,-3.0
2014,8,San Diego Chargers,DEN,0,0.0,0,0,0,0,0,35,425,-4.0
2014,9,Miami Dolphins,SD,1,4.0,3,0,1,0,0,0,178,22.0
2014,9,St. Louis Rams,SF,0,8.0,0,0,2,0,0,10,263,16.0
2014,9,Houston Texans,PHI,1,4.0,3,0,1,0,1,31,483,17.0
2014,9,New Orleans Saints,CAR,0,4.0,1,0,1,0,0,10,231,12.0
2014,9,Seattle Seahawks,OAK,1,1.0,2,0,1,0,1,24,226,13.0
2014,9,Cleveland Browns,TB,1,2.0,2,0,0,1,0,17,365,9.0
2014,9,New England Patriots,DEN,1,1.0,2,0,0,0,1,21,472,11.0
2014,9,San Francisco 49ers,STL,1,1.0,2,0,0,0,0,13,193,9.0
2014,9,Arizona Cardinals,DAL,0,1.0,2,0,0,1,0,17,266,8.0
2014,9,Baltimore Ravens,PIT,0,3.0,0,0,1,0,1,43,376,7.0
2014,9,Dallas Cowboys,ARI,1,2.0,1,0,0,0,1,28,339,9.0
2014,9,Kansas City Chiefs,NYJ,1,3.0,0,0,0,0,0,10,364,7.0
2014,9,Cincinnati Bengals,JAX,1,2.0,1,1,0,1,0,23,365,8.0
2014,9,Oakland Raiders,SEA,0,1.0,0,0,0,1,1,30,326,8.0
2014,9,Pittsburgh Steelers,BAL,1,4.0,1,0,1,0,0,23,332,8.0
2014,9,Tampa Bay Buccaneers,CLE,0,4.0,2,0,0,0,0,22,330,8.0
2014,9,Carolina Panthers,NO,1,4.0,1,0,1,0,0,28,375,7.0
2014,9,Minnesota Vikings,WAS,1,5.0,1,0,0,0,0,26,347,7.0
2014,9,Philadelphia Eagles,HOU,0,4.0,1,0,0,0,0,21,300,6.0
2014,9,Indianapolis Colts,NYG,0,3.0,0,0,1,0,0,24,438,5.0
2014,9,Jacksonville Jaguars,CIN,0,2.0,2,0,0,0,0,33,423,5.0
2014,9,Denver Broncos,NE,0,1.0,1,0,0,0,0,43,398,-1.0
2014,9,New York Jets,KC,0,1.0,0,0,0,0,0,24,309,1.0
2014,9,Washington Redskins,MIN,0,2.0,0,0,0,0,0,29,352,1.0
2014,9,New York Giants,IND,1,1.0,0,0,0,0,0,40,443,-3.0
2014,9,San Diego Chargers,MIA,0,0.0,0,0,0,0,0,37,441,-4.0
2014,10,Philadelphia Eagles,CAR,1,9.0,3,0,2,0,2,21,317,31.0
2014,10,Arizona Cardinals,STL,1,6.0,2,0,1,0,2,14,244,25.0
2014,10,Cleveland Browns,CIN,0,2.0,3,0,1,0,0,3,165,17.0
2014,10,Green Bay Packers,CHI,1,4.0,2,0,1,0,1,14,311,17.0
2014,10,New York Jets,PIT,1,2.0,2,0,2,0,0,13,362,14.0
2014,10,Baltimore Ravens,TEN,1,5.0,1,0,1,0,0,7,210,13.0
2014,10,Atlanta Falcons,TB,0,4.0,2,0,1,0,0,17,373,11.0
2014,10,Dallas Cowboys,JAX,0,4.0,1,0,2,0,0,17,333,11.0
2014,10,Buffalo Bills,KC,1,6.0,0,0,1,0,0,17,278,9.0
2014,10,Kansas City Chiefs,BUF,0,1.0,0,0,2,0,0,13,364,9.0
2014,10,Detroit Lions,MIA,1,3.0,1,0,1,0,0,16,228,8.0
2014,10,Miami Dolphins,DET,0,3.0,1,0,0,1,0,20,351,8.0
2014,10,Denver Broncos,OAK,0,0.0,2,0,1,0,0,17,222,7.0
2014,10,Seattle Seahawks,NYG,1,2.0,1,0,1,0,0,17,324,7.0
2014,10,San Francisco 49ers,NO,0,2.0,2,0,1,0,0,24,423,8.0
2014,10,Chicago Bears,GB,0,0.0,0,0,1,0,1,55,451,4.0
2014,10,New York Giants,SEA,0,2.0,2,0,1,0,0,38,510,1.0
2014,10,Pittsburgh Steelers,NYJ,0,4.0,0,0,0,0,0,20,275,5.0
2014,10,New Orleans Saints,SF,1,4.0,0,0,1,0,0,27,330,6.0
2014,10,Jacksonville Jaguars,DAL,1,1.0,0,1,1,0,0,31,399,4.0
2014,10,St. Louis Rams,ARI,0,3.0,1,0,0,0,0,31,335,4.0
2014,10,Oakland Raiders,DEN,1,0.0,2,0,0,0,0,41,471,0.0
2014,10,Cincinnati Bengals,CLE,1,0.0,0,0,1,0,0,24,368,2.0
2014,10,Tampa Bay Buccaneers,ATL,1,1.0,0,0,0,0,0,27,322,1.0
2014,10,Tennessee Titans,BAL,0,1.0,0,0,0,0,0,21,312,1.0
2014,10,Carolina Panthers,PHI,0,1.0,0,0,0,0,0,45,365,-3.0
2014,11,Green Bay Packers,PHI,1,3.0,2,0,2,0,3,20,429,30.0
2014,11,Tampa Bay Buccaneers,WAS,0,6.0,2,0,1,0,1,7,322,22.0
2014,11,San Francisco 49ers,NYG,0,2.0,5,0,0,0,0,10,330,16.0
2014,11,Arizona Cardinals,DET,1,4.0,1,0,0,0,0,6,262,13.0
2014,11,Houston Texans,CLE,0,3.0,1,0,1,0,0,7,375,11.0
2014,11,San Diego Chargers,OAK,1,2.0,0,0,1,0,0,6,233,11.0
2014,11,St. Louis Rams,DEN,1,2.0,2,0,0,0,0,7,397,10.0
2014,11,Atlanta Falcons,CAR,0,2.0,2,0,0,1,0,17,391,9.0
2014,11,Chicago Bears,MIN,1,2.0,1,0,0,0,0,13,243,8.0
2014,11,Miami Dolphins,BUF,1,2.0,0,1,0,0,0,9,237,8.0
2014,11,Buffalo Bills,MIA,0,5.0,0,0,2,0,0,22,330,9.0
2014,11,Cincinnati Bengals,NO,0,0.0,0,0,1,0,0,10,330,6.0
2014,11,Oakland Raiders,SD,0,2.0,0,0,0,0,0,13,300,6.0
2014,11,Pittsburgh Steelers,TEN,0,0.0,1,0,0,0,1,24,312,8.0
2014,11,Carolina Panthers,ATL,1,2.0,0,0,1,0,0,19,346,5.0
2014,11,Detroit Lions,ARI,0,0.0,2,0,0,0,0,14,352,5.0
2014,11,Tennessee Titans,PIT,1,5.0,1,0,0,0,0,27,386,7.0
2014,11,New England Patriots,IND,0,1.0,1,0,0,0,0,20,322,4.0
2014,11,New York Giants,SF,1,1.0,0,0,1,0,0,16,333,4.0
2014,11,Kansas City Chiefs,SEA,1,2.0,0,0,0,0,0,20,372,3.0
2014,11,Minnesota Vikings,CHI,0,0.0,2,0,0,0,0,21,468,4.0
2014,11,Philadelphia Eagles,GB,0,1.0,0,0,0,2,0,53,475,1.0
2014,11,Seattle Seahawks,KC,0,0.0,0,0,2,0,0,24,298,4.0
2014,11,Washington Redskins,TB,1,2.0,0,0,1,0,0,27,329,4.0
2014,11,Denver Broncos,STL,0,3.0,0,0,0,0,0,22,337,3.0
2014,11,Indianapolis Colts,NE,1,0.0,2,0,0,0,0,42,503,-3.0
2014,11,Cleveland Browns,HOU,1,0.0,1,0,0,0,0,23,424,2.0
2014,11,New Orleans Saints,CIN,1,1.0,0,0,0,0,0,27,405,1.0
2014,12,Buffalo Bills,NYJ,1,7.0,1,0,0,1,1,3,218,24.0
2014,12,Chicago Bears,TB,1,5.0,2,0,2,0,0,13,367,17.0
2014,12,Indianapolis Colts,JAX,1,4.0,1,0,1,0,0,3,194,15.0
2014,12,Philadelphia Eagles,TEN,1,5.0,1,0,2,0,1,24,351,17.0
2014,12,Seattle Seahawks,ARI,1,3.0,1,0,0,1,0,3,204,14.0
2014,12,San Diego Chargers,STL,1,1.0,2,0,1,1,1,24,317,15.0
2014,12,St. Louis Rams,SD,0,3.0,1,0,2,0,1,27,410,15.0
2014,12,San Francisco 49ers,WAS,1,5.0,0,0,1,0,0,13,213,11.0
2014,12,Arizona Cardinals,SEA,0,7.0,0,0,0,1,0,19,293,10.0
2014,12,Baltimore Ravens,NO,0,4.0,1,0,0,0,1,27,525,9.0
2014,12,Cincinnati Bengals,HOU,0,1.0,1,1,0,0,0,13,248,9.0
2014,12,Jacksonville Jaguars,IND,0,5.0,0,0,3,0,0,23,389,11.0
2014,12,Washington Redskins,SF,0,2.0,1,0,2,0,0,17,312,9.0
2014,12,New England Patriots,DET,1,2.0,1,0,0,0,0,9,335,8.0
2014,12,Houston Texans,CIN,1,0.0,1,0,0,0,1,22,372,8.0
2014,12,Atlanta Falcons,CLE,1,1.0,3,0,0,0,0,26,475,7.0
2014,12,Cleveland Browns,ATL,0,3.0,1,0,1,0,0,24,315,7.0
2014,12,Oakland Raiders,KC,1,2.0,0,0,0,0,0,20,313,3.0
2014,12,Tampa Bay Buccaneers,CHI,0,3.0,0,0,1,0,0,21,204,5.0
2014,12,Tennessee Titans,PHI,0,2.0,2,0,0,0,0,43,462,2.0
2014,12,Green Bay Packers,MIN,0,2.0,1,0,0,0,0,21,308,4.0
2014,12,Dallas Cowboys,NYG,0,2.0,1,0,0,0,0,28,417,3.0
2014,12,Kansas City Chiefs,OAK,0,1.0,0,0,1,0,0,24,351,3.0
2014,12,New York Giants,DAL,1,2.0,0,0,1,0,0,31,385,3.0
2014,12,Denver Broncos,MIA,1,1.0,1,0,0,0,0,36,313,-1.0
2014,12,Miami Dolphins,DEN,0,1.0,0,0,1,0,0,39,450,-1.0
2014,12,New Orleans Saints,BAL,1,1.0,0,0,1,0,0,34,449,2.0
2014,12,Detroit Lions,NE,0,0.0,1,0,0,0,0,34,439,1.0
2014,12,Minnesota Vikings,GB,1,1.0,0,0,0,0,0,24,362,1.0
2014,12,New York Jets,BUF,0,1.0,0,0,0,0,0,38,336,-3.0
2014,13,St. Louis Rams,OAK,1,6.0,3,0,2,0,1,0,244,32.0
2014,13,Minnesota Vikings,CAR,1,4.0,1,0,0,2,2,13,348,26.0
2014,13,Jacksonville Jaguars,NYG,1,4.0,0,0,3,0,2,24,329,22.0
2014,13,Buffalo Bills,CLE,1,2.0,2,0,1,0,1,10,315,18.0
2014,13,Seattle Seahawks,SF,0,4.0,2,0,1,0,0,3,164,17.0
2014,13,Philadelphia Eagles,DAL,0,4.0,2,0,1,0,0,10,267,14.0
2014,13,Denver Broncos,KC,0,6.0,1,0,2,0,0,16,151,13.0
2014,13,Indianapolis Colts,WAS,1,6.0,0,0,1,0,1,27,425,14.0
2014,13,Houston Texans,TEN,1,3.0,3,0,1,0,0,21,320,11.0
2014,13,Tampa Bay Buccaneers,CIN,1,2.0,3,0,0,0,0,14,288,9.0
2014,13,Detroit Lions,CHI,1,3.0,2,0,0,0,0,17,269,8.0
2014,13,Miami Dolphins,NYJ,0,2.0,1,0,0,0,0,13,326,8.0
2014,13,Atlanta Falcons,ARI,1,0.0,2,0,1,0,0,18,329,7.0
2014,13,Cincinnati Bengals,TB,0,1.0,1,0,0,0,0,13,263,7.0
2014,13,Tennessee Titans,HOU,0,0.0,0,0,1,1,1,45,457,6.0
2014,13,Arizona Cardinals,ATL,0,1.0,1,0,0,0,1,29,500,5.0
2014,13,Cleveland Browns,BUF,0,1.0,2,0,0,1,0,26,287,7.0
2014,13,New York Giants,JAX,0,7.0,0,0,0,0,0,25,258,7.0
2014,13,New York Jets,MIA,1,2.0,1,0,0,0,0,16,291,5.0
2014,13,San Francisco 49ers,SEA,1,4.0,0,0,0,0,0,19,379,5.0
2014,13,Washington Redskins,IND,0,1.0,1,0,2,0,0,49,487,3.0
2014,13,Baltimore Ravens,SD,1,2.0,1,0,1,0,0,34,440,5.0
2014,13,New Orleans Saints,PIT,0,1.0,2,0,0,0,0,32,538,1.0
2014,13,Chicago Bears,DET,0,2.0,0,0,1,0,0,34,474,3.0
2014,13,New England Patriots,GB,0,3.0,0,0,0,0,0,26,478,3.0
2014,13,Carolina Panthers,MIN,0,3.0,0,0,0,0,0,31,210,2.0
2014,13,Dallas Cowboys,PHI,1,1.0,0,0,1,0,0,33,464,2.0
2014,13,Kansas City Chiefs,DEN,1,1.0,0,0,1,0,0,29,388,2.0
2014,13,Green Bay Packers,NE,1,1.0,0,0,0,0,0,21,320,1.0
2014,13,Oakland Raiders,STL,0,1.0,0,0,0,0,0,52,348,-3.0
2014,13,Pittsburgh Steelers,NO,1,1.0,0,0,0,0,0,35,393,-3.0
2014,13,San Diego Chargers,BAL,0,0.0,0,0,0,0,0,33,350,-1.0
2014,14,New York Giants,TEN,0,8.0,2,0,1,0,1,7,207,24.0
2014,14,St. Louis Rams,WAS,0,7.0,2,0,0,0,1,0,206,27.0
2014,14,Cleveland Browns,IND,1,3.0,2,0,2,0,2,25,362,23.0
2014,14,Minnesota Vikings,NYJ,1,3.0,1,0,1,0,2,24,410,19.0
2014,14,Detroit Lions,TB,1,6.0,2,0,1,0,0,17,233,13.0
2014,14,Oakland Raiders,SF,1,5.0,2,0,0,0,0,13,248,13.0
2014,14,Denver Broncos,BUF,1,4.0,2,0,1,0,0,17,415,11.0
2014,14,Arizona Cardinals,KC,1,5.0,1,0,1,0,0,14,390,10.0
2014,14,Baltimore Ravens,MIA,0,6.0,0,0,0,0,0,13,249,10.0
2014,14,Carolina Panthers,NO,0,2.0,1,0,1,0,0,10,310,10.0
2014,14,Houston Texans,JAX,0,4.0,1,0,0,0,0,13,262,10.0
2014,14,New England Patriots,SD,0,4.0,1,0,0,1,0,14,216,9.0
2014,14,San Diego Chargers,NE,1,1.0,1,0,1,0,1,23,397,11.0
2014,14,Seattle Seahawks,PHI,0,3.0,1,0,1,0,0,14,139,8.0
2014,14,New York Jets,MIN,0,3.0,1,1,1,0,0,30,411,8.0
2014,14,Pittsburgh Steelers,CIN,0,3.0,0,0,2,0,0,21,408,7.0
2014,14,Tennessee Titans,NYG,1,0.0,1,0,0,0,1,36,402,4.0
2014,14,Buffalo Bills,DEN,0,0.0,2,0,1,0,0,24,306,6.0
2014,14,Philadelphia Eagles,SEA,1,2.0,0,0,2,0,0,24,440,6.0
2014,14,Dallas Cowboys,CHI,0,0.0,1,0,1,1,0,28,376,5.0
2014,14,Indianapolis Colts,CLE,0,1.0,2,0,0,0,0,24,248,5.0
2014,14,Kansas City Chiefs,ARI,0,2.0,0,0,0,0,0,17,366,3.0
2014,14,Tampa Bay Buccaneers,DET,0,4.0,0,0,1,0,0,34,407,5.0
2014,14,Green Bay Packers,ATL,1,1.0,1,0,0,1,0,37,465,1.0
2014,14,Washington Redskins,STL,1,4.0,0,0,0,0,0,24,329,4.0
2014,14,Atlanta Falcons,GB,0,1.0,0,0,0,1,0,43,502,-4.0
2014,14,Miami Dolphins,BAL,1,1.0,1,0,0,0,0,28,447,2.0
2014,14,Jacksonville Jaguars,HOU,1,1.0,0,0,0,0,0,27,304,1.0
2014,14,San Francisco 49ers,OAK,0,1.0,0,0,0,0,0,24,330,1.0
2014,14,Chicago Bears,DAL,1,1.0,0,0,0,0,0,41,397,-3.0
2014,14,Cincinnati Bengals,PIT,1,0.0,0,0,0,0,0,42,543,-7.0
2014,14,New Orleans Saints,CAR,1,0.0,0,0,0,0,0,41,497,-4.0
2014,15,Baltimore Ravens,JAX,1,8.0,1,0,0,1,1,12,248,22.0
2014,15,New England Patriots,MIA,1,4.0,2,0,0,1,1,13,384,20.0
2014,15,Buffalo Bills,GB,1,1.0,2,1,0,1,1,13,333,19.0
2014,15,Kansas City Chiefs,OAK,1,4.0,0,0,1,0,1,13,280,16.0
2014,15,Cincinnati Bengals,CLE,0,3.0,2,0,0,0,0,0,107,17.0
2014,15,New Orleans Saints,CHI,0,7.0,3,0,0,0,0,15,278,14.0
2014,15,Arizona Cardinals,STL,0,2.0,1,0,1,0,0,6,280,13.0
2014,15,Houston Texans,IND,0,2.0,1,0,1,0,1,17,278,13.0
2014,15,Detroit Lions,MIN,1,4.0,2,0,0,1,0,14,360,11.0
2014,15,New York Giants,WAS,1,7.0,0,0,0,0,0,13,372,11.0
2014,15,Carolina Panthers,TB,1,3.0,1,0,2,0,0,17,287,10.0
2014,15,Denver Broncos,SD,0,0.0,2,0,0,1,0,10,288,10.0
2014,15,Seattle Seahawks,SF,1,6.0,0,0,0,0,0,7,245,10.0
2014,15,Indianapolis Colts,HOU,1,1.0,1,0,1,0,0,10,289,9.0
2014,15,Pittsburgh Steelers,ATL,0,0.0,1,0,0,0,1,20,407,9.0
2014,15,Dallas Cowboys,PHI,0,4.0,2,0,1,0,0,27,294,10.0
2014,15,San Francisco 49ers,SEA,0,5.0,1,0,0,0,0,17,290,8.0
2014,15,New York Jets,TEN,0,1.0,0,0,1,0,0,11,342,7.0
2014,15,Tampa Bay Buccaneers,CAR,0,3.0,0,0,1,0,0,19,392,6.0
2014,15,Tennessee Titans,NYJ,1,3.0,0,1,0,0,0,16,277,6.0
2014,15,St. Louis Rams,ARI,1,1.0,0,0,0,0,0,12,274,5.0
2014,15,Green Bay Packers,BUF,0,3.0,1,0,0,0,0,21,253,5.0
2014,15,Jacksonville Jaguars,BAL,0,0.0,0,0,1,0,0,20,314,3.0
2014,15,Philadelphia Eagles,DAL,1,3.0,0,0,1,0,0,38,364,1.0
2014,15,Chicago Bears,NO,1,2.0,0,0,1,0,0,31,443,3.0
2014,15,Cleveland Browns,CIN,1,2.0,1,0,0,0,0,30,347,3.0
2014,15,Minnesota Vikings,DET,0,0.0,0,0,0,0,0,16,233,1.0
2014,15,Washington Redskins,NYG,0,1.0,0,0,1,0,0,24,287,3.0
2014,15,Oakland Raiders,KC,0,1.0,0,0,1,0,0,31,388,2.0
2014,15,Atlanta Falcons,PIT,1,1.0,0,0,0,0,0,27,398,1.0
2014,15,Miami Dolphins,NE,0,0.0,1,0,0,0,0,41,395,-2.0
2014,15,San Diego Chargers,DEN,1,1.0,0,0,0,0,0,22,337,1.0
2014,16,Atlanta Falcons,NO,0,5.0,2,0,2,0,1,14,328,20.0
2014,16,Green Bay Packers,TB,0,7.0,1,0,0,0,0,3,109,16.0
2014,16,Chicago Bears,DET,1,4.0,2,0,1,1,0,20,367,13.0
2014,16,Cincinnati Bengals,DEN,1,2.0,4,0,0,0,1,28,385,15.0
2014,16,Seattle Seahawks,ARI,0,4.0,1,0,0,0,0,6,216,13.0
2014,16,Dallas Cowboys,IND,1,2.0,2,0,1,0,0,7,229,12.0
2014,16,Houston Texans,BAL,1,2.0,3,0,0,0,0,13,211,12.0
2014,16,Pittsburgh Steelers,KC,1,6.0,0,0,1,0,0,12,327,12.0
2014,16,San Diego Chargers,SF,0,2.0,0,0,3,0,1,35,447,10.0
2014,16,San Francisco 49ers,SD,1,2.0,3,0,0,0,1,38,446,10.0
2014,16,Carolina Panthers,CLE,1,3.0,1,0,0,0,0,13,228,9.0
2014,16,Jacksonville Jaguars,TEN,1,4.0,0,0,0,0,0,13,357,8.0
2014,16,Denver Broncos,CIN,0,0.0,1,0,1,0,1,37,353,6.0
2014,16,Miami Dolphins,MIN,1,4.0,1,1,0,1,0,35,357,6.0
2014,16,New England Patriots,NYJ,0,2.0,1,0,0,1,0,16,307,7.0
2014,16,New York Jets,NE,1,4.0,1,0,0,0,0,17,231,7.0
2014,16,Cleveland Browns,CAR,0,1.0,1,0,1,0,0,17,404,6.0
2014,16,New York Giants,STL,0,2.0,1,0,2,0,0,27,387,8.0
2014,16,Detroit Lions,CHI,0,2.0,1,0,0,0,0,14,234,5.0
2014,16,Washington Redskins,PHI,1,3.0,1,0,1,0,0,24,495,7.0
2014,16,Oakland Raiders,BUF,1,2.0,2,0,0,0,0,24,321,6.0
2014,16,Philadelphia Eagles,WAS,0,2.0,1,0,1,0,0,27,305,6.0
2014,16,Tampa Bay Buccaneers,GB,1,1.0,0,0,1,0,0,20,431,4.0
2014,16,Kansas City Chiefs,PIT,0,1.0,0,0,0,0,0,20,282,2.0
2014,16,Minnesota Vikings,MIA,0,1.0,1,0,1,0,0,37,493,1.0
2014,16,Tennessee Titans,JAX,0,4.0,0,0,0,0,0,21,288,4.0
2014,16,Baltimore Ravens,HOU,0,0.0,1,0,0,0,0,25,313,2.0
2014,16,Indianapolis Colts,DAL,0,1.0,0,0,1,0,0,42,377,-1.0
2014,16,St. Louis Rams,NYG,1,1.0,0,0,0,1,0,37,514,-4.0
2014,16,Buffalo Bills,OAK,0,1.0,0,0,0,0,0,26,347,1.0
2014,16,Arizona Cardinals,SEA,1,1.0,0,0,0,0,0,35,596,-6.0
2014,16,New Orleans Saints,ATL,1,0.0,0,0,0,0,0,30,403,-1.0
2015,1,Carolina Panthers,JAX,0,5.0,2,0,1,0,1,9,265,21.0
2015,1,New York Jets,CLE,1,3.0,1,0,4,0,0,10,321,17.0
2015,1,Seattle Seahawks,STL,0,2.0,0,0,3,0,2,34,352,19.0
2015,1,Denver Broncos,BAL,1,2.0,2,0,0,0,1,13,173,16.0
2015,1,Miami Dolphins,WAS,0,1.0,2,0,0,0,1,10,349,15.0
2015,1,Tennessee Titans,TB,0,4.0,2,0,0,0,1,14,273,15.0
2015,1,San Francisco 49ers,MIN,1,5.0,1,0,0,0,0,3,248,14.0
2015,1,Baltimore Ravens,DEN,0,4.0,1,0,0,0,1,19,219,13.0
2015,1,Detroit Lions,SD,0,2.0,2,0,1,0,1,33,483,13.0
2015,1,St. Louis Rams,SEA,1,6.0,1,0,0,0,1,31,343,13.0
2015,1,Cincinnati Bengals,OAK,0,2.0,1,0,1,0,0,13,246,10.0
2015,1,Kansas City Chiefs,HOU,0,5.0,1,0,1,0,0,20,396,10.0
2015,1,New York Giants,DAL,0,0.0,2,0,1,0,1,27,436,12.0
2015,1,Buffalo Bills,IND,1,2.0,2,0,1,0,0,14,304,9.0
2015,1,Jacksonville Jaguars,CAR,1,2.0,1,0,0,1,0,20,263,7.0
2015,1,Minnesota Vikings,SF,0,1.0,0,0,1,1,0,20,395,6.0
2015,1,Washington Redskins,MIA,1,3.0,0,0,1,0,0,17,256,6.0
2015,1,Arizona Cardinals,NO,1,2.0,1,0,0,0,0,19,408,5.0
2015,1,New England Patriots,PIT,1,3.0,1,0,0,0,0,21,464,5.0
2015,1,Philadelphia Eagles,ATL,0,1.0,2,0,0,0,0,26,395,5.0
2015,1,Atlanta Falcons,PHI,1,0.0,2,0,0,0,0,24,399,4.0
2015,1,Green Bay Packers,CHI,0,2.0,1,0,0,0,0,23,402,4.0
2015,1,San Diego Chargers,DET,1,1.0,2,0,0,0,0,28,302,4.0
2015,1,Tampa Bay Buccaneers,TEN,1,2.0,0,0,1,0,0,42,309,0.0
2015,1,Houston Texans,KC,1,2.0,0,0,0,0,0,27,330,2.0
2015,1,Cleveland Browns,NYJ,0,0.0,1,0,0,0,0,31,333,1.0
2015,1,Dallas Cowboys,NYG,1,1.0,0,0,0,0,0,26,285,1.0
2015,1,New Orleans Saints,ARI,0,0.0,0,0,1,0,0,31,427,1.0
2015,1,Oakland Raiders,CIN,1,0.0,0,0,0,1,0,33,396,1.0
2015,1,Pittsburgh Steelers,NE,0,2.0,0,0,0,0,0,28,361,1.0
2015,1,Indianapolis Colts,BUF,0,0.0,0,0,0,0,0,27,342,0.0
2015,1,Chicago Bears,GB,1,0.0,0,0,0,0,0,31,322,-1.0
2015,2,Cleveland Browns,TEN,1,7.0,0,0,3,0,1,14,385,20.0
2015,2,Dallas Cowboys,PHI,0,1.0,2,0,1,1,1,10,226,19.0
2015,2,Denver Broncos,KC,0,5.0,2,0,3,0,1,24,314,21.0
2015,2,Arizona Cardinals,CHI,0,2.0,2,0,0,0,2,23,335,18.0
2015,2,New York Jets,IND,0,0.0,3,0,2,0,0,7,343,14.0
2015,2,Tampa Bay Buccaneers,NO,0,4.0,1,0,2,1,0,19,323,13.0
2015,2,Cincinnati Bengals,SD,1,4.0,1,0,2,0,0,19,354,11.0
2015,2,New England Patriots,BUF,0,8.0,3,0,0,0,0,32,349,13.0
2015,2,Kansas City Chiefs,DEN,1,3.0,1,0,0,0,1,31,299,10.0
2015,2,Minnesota Vikings,DET,1,1.0,1,0,2,0,0,16,323,8.0
2015,2,Philadelphia Eagles,DAL,1,3.0,0,0,2,0,0,20,359,8.0
2015,2,Pittsburgh Steelers,SF,1,5.0,0,0,1,0,0,18,409,8.0
2015,2,Green Bay Packers,SEA,1,2.0,1,0,1,0,0,17,324,7.0
2015,2,Atlanta Falcons,NYG,0,2.0,0,0,1,0,0,20,388,5.0
2015,2,New Orleans Saints,TB,1,3.0,0,0,2,0,0,26,333,7.0
2015,2,Washington Redskins,STL,1,1.0,0,0,0,0,0,10,213,5.0
2015,2,Carolina Panthers,HOU,1,1.0,1,0,0,0,0,17,300,4.0
2015,2,Houston Texans,CAR,0,2.0,1,0,0,1,0,24,350,6.0
2015,2,Indianapolis Colts,NYJ,1,1.0,1,0,0,0,0,20,344,4.0
2015,2,Buffalo Bills,NE,1,2.0,0,0,2,0,0,40,507,-1.0
2015,2,Jacksonville Jaguars,MIA,1,2.0,0,0,0,0,0,20,386,3.0
2015,2,San Diego Chargers,CIN,0,0.0,0,0,2,0,0,24,389,4.0
2015,2,Seattle Seahawks,GB,0,2.0,0,0,1,0,0,27,361,4.0
2015,2,St. Louis Rams,WAS,0,2.0,0,0,1,0,0,24,373,4.0
2015,2,Chicago Bears,ARI,1,0.0,1,0,1,0,0,48,300,0.0
2015,2,Detroit Lions,MIN,0,1.0,0,0,1,0,0,26,350,3.0
2015,2,Oakland Raiders,BAL,1,0.0,1,0,1,0,0,33,493,3.0
2015,2,Baltimore Ravens,OAK,0,1.0,1,0,0,0,0,37,448,-1.0
2015,2,New York Giants,ATL,1,2.0,0,0,0,0,0,24,402,2.0
2015,2,Tennessee Titans,CLE,0,2.0,0,0,0,0,0,28,274,1.0
2015,2,Miami Dolphins,JAX,0,0.0,0,0,0,0,0,23,396,0.0
2015,2,San Francisco 49ers,PIT,0,0.0,0,0,0,0,0,43,453,-4.0
2015,3,Arizona Cardinals,SF,1,2.0,4,1,0,0,2,7,156,28.0
2015,3,Denver Broncos,DET,0,4.0,2,0,1,1,0,12,290,16.0
2015,3,Philadelphia Eagles,NYJ,0,1.0,3,0,1,0,1,17,323,16.0
2015,3,Buffalo Bills,MIA,0,2.0,3,0,0,0,1,14,391,15.0
2015,3,Minnesota Vikings,SD,1,4.0,1,0,1,0,1,14,369,15.0
2015,3,Seattle Seahawks,CHI,1,2.0,0,0,0,0,1,0,146,18.0
